country,DATE,TIME PERIOD,holdings,total_assets,nexus
Ireland,2020-02-29,2020Feb,15741.0,1289900.0,0.012203271571439647
Ireland,2020-03-31,2020Mar,16493.0,1299970.0,0.01268721585882751
Ireland,2020-04-30,2020Apr,15937.0,1336188.0,0.011927213835178882
Ireland,2020-05-31,2020May,17602.0,1325453.0,0.013279988049368781
Ireland,2020-06-30,2020Jun,19280.0,1327698.0,0.014521374589703382
Ireland,2020-07-31,2020Jul,19364.0,1341570.0,0.014433834984383968
Ireland,2020-08-31,2020Aug,19575.0,1310048.0,0.014942200591123379
Ireland,2020-09-30,2020Sep,20203.0,1317405.0,0.015335451133098782
Ireland,2020-10-31,2020Oct,19121.0,1339448.0,0.014275283549641344
Ireland,2020-11-30,2020Nov,19318.0,1365831.0,0.014143770349333116
Ireland,2020-12-31,2020Dec,19343.0,1386316.0,0.013952807296460546
Ireland,2021-01-31,2021Jan,19611.0,1382165.0,0.014188609898239356
Ireland,2021-02-28,2021Feb,19446.0,1369819.0,0.014196036118640492
Ireland,2021-03-31,2021Mar,19553.0,1387080.0,0.014096519306745105
Ireland,2021-04-30,2021Apr,19081.0,1380556.0,0.013821243035414717
Ireland,2021-05-31,2021May,18440.0,1363797.0,0.013521073884163112
Ireland,2021-06-30,2021Jun,17562.0,1388924.0,0.012644320351581513
Ireland,2021-07-31,2021Jul,17748.0,1403924.0,0.01264170995011126
Ireland,2021-08-31,2021Aug,17691.0,1398017.0,0.012654352557944575
Ireland,2021-09-30,2021Sep,16543.0,1387767.0,0.011920588974950406
Ireland,2021-10-31,2021Oct,16529.0,1425149.0,0.011598085533512636
Ireland,2021-11-30,2021Nov,16697.0,1466443.0,0.01138605455513784
Ireland,2021-12-31,2021Dec,16617.0,1415974.0,0.011735384971757957
Ireland,2022-01-31,2022Jan,16491.0,1454847.0,0.011335212568744342
Ireland,2022-02-28,2022Feb,15761.0,1452076.0,0.010854115073866657
Ireland,2022-03-31,2022Mar,13647.0,1452683.0,0.009394341366974075
Ireland,2022-04-30,2022Apr,12617.0,1512579.0,0.008341382499690925
Ireland,2022-05-31,2022May,12632.0,1498022.0,0.008432452927927627
Ireland,2022-06-30,2022Jun,12429.0,1486311.0,0.00836231448196239
Ireland,2022-07-31,2022Jul,12584.0,1549542.0,0.00812110933424199
Ireland,2022-08-31,2022Aug,12314.0,1564850.0,0.007869124836246286
Ireland,2022-09-30,2022Sep,12012.0,1579515.0,0.0076048660506547894
Ireland,2022-10-31,2022Oct,11560.0,1693861.0,0.006824644997434855
Ireland,2022-11-30,2022Nov,11664.0,1651331.0,0.007063393105319285
Ireland,2022-12-31,2022Dec,11052.0,1569025.0,0.007043864820509552
Ireland,2023-01-31,2023Jan,11392.0,1542507.0,0.007385379774613665
Ireland,2023-02-28,2023Feb,11300.0,1544294.0,0.007317259537367885
Ireland,2023-03-31,2023Mar,10126.0,1542532.0,0.006564531562392222
Ireland,2023-04-30,2023Apr,10366.0,1542020.0,0.006722351201670536
Ireland,2023-05-31,2023May,10354.0,1607151.0,0.00644245624711057
Ireland,2023-06-30,2023Jun,10292.0,1565246.0,0.0065753242621287645
Ireland,2023-07-31,2023Jul,10419.0,1546560.0,0.006736887026691496
Ireland,2023-08-31,2023Aug,10437.0,1573276.0,0.006633928185518625
Ireland,2023-09-30,2023Sep,10377.0,1601316.0,0.006480294957397541
Ireland,2023-10-31,2023Oct,10493.0,1599873.0,0.006558645592493904
Ireland,2023-11-30,2023Nov,10673.0,1610003.0,0.006629180194074173
Ireland,2023-12-31,2023Dec,10904.0,1595243.0,0.00683532226751661
Ireland,2024-01-31,2024Jan,11014.0,1634366.0,0.006739004604843713
Ireland,2024-02-29,2024Feb,10939.0,1626648.0,0.006724872252632407
Ireland,2024-03-31,2024Mar,10653.0,1615636.0,0.006593688182239069
Ireland,2024-04-30,2024Apr,10550.0,1621436.0,0.006506578119642095
Ireland,2024-05-31,2024May,10636.0,1644316.0,0.006468343067877464
Ireland,2024-06-30,2024Jun,10449.0,1657794.0,0.006302954408086891
Ireland,2024-07-31,2024Jul,10635.0,1667167.0,0.006379084998683396
Ireland,2024-08-31,2024Aug,10684.0,1685019.0,0.006340581322821879
Ireland,2024-09-30,2024Sep,10797.0,1721642.0,0.006271338640669779
Ireland,2024-10-31,2024Oct,10891.0,1756570.0,0.006200151431482947
Ireland,2024-11-30,2024Nov,10927.0,1845893.0,0.005919628060781421
Ireland,2024-12-31,2024Dec,10871.0,1814990.0,0.005989564680797139
Ireland,2025-01-31,2025Jan,11326.0,1843473.0,0.006143838287840397
Ireland,2025-02-28,2025Feb,11166.0,1880352.0,0.005938249859600756
Ireland,2025-03-31,2025Mar,11013.0,1856311.0,0.005932734331693342
Ireland,2025-04-30,2025Apr,11263.0,1898793.0,0.005931662903749908
Ireland,2025-05-31,2025May,11803.0,1903129.0,0.006201891726730032
Ireland,2025-06-30,2025Jun,11896.0,1870403.0,0.006360126667889219
Ireland,2025-07-31,2025Jul,12319.0,1878684.0,0.0065572496492225405
Ireland,2025-08-31,2025Aug,12179.0,1883596.0,0.006465823881554218
Ireland,2025-09-30,2025Sep,12722.0,1891786.0,0.006724862114425204
Ireland,2025-10-31,2025Oct,13155.0,1946040.0,0.00675988160572239
Ireland,2025-11-30,2025Nov,13110.0,1939989.0,0.006757770276017029
Ireland,2025-12-31,2025Dec,13089.0,1897904.0,0.006896555357910622
Ireland,2026-01-31,2026Jan,13626.0,1960693.0,0.006949583642110213
Ireland,2026-02-28,2026Feb,14026.0,2011553.0,0.006972722070957116
Ireland,2026-03-31,2026Mar,14015.0,1986341.0,0.007055686813089998
Ireland,2026-04-30,2026Apr,14412.0,1980583.0,0.007276645311001861
Italy,1997-09-30,1997Sep,185547.0,1529056.0,0.12134741958437101
Italy,1997-10-31,1997Oct,186603.0,1533798.0,0.12166074020177364
Italy,1997-11-30,1997Nov,186953.0,1560877.0,0.11977433199412894
Italy,1997-12-31,1997Dec,181967.0,1606618.0,0.11326089960401291
Italy,1998-01-31,1998Jan,186224.0,1593327.0,0.11687745202334486
Italy,1998-02-28,1998Feb,182483.0,1591052.0,0.11469329726495425
Italy,1998-03-31,1998Mar,189618.0,1623083.0,0.11682581851944725
Italy,1998-04-30,1998Apr,189752.0,1617938.0,0.11728014299682682
Italy,1998-05-31,1998May,189353.0,1630946.0,0.1161001038660998
Italy,1998-06-30,1998Jun,196068.0,1569185.0,0.12494893846168552
Italy,1998-07-31,1998Jul,200143.0,1531018.0,0.13072543889098626
Italy,1998-08-31,1998Aug,196179.0,1521645.0,0.12892560354090474
Italy,1998-09-30,1998Sep,200712.0,1512999.0,0.13265838245762224
Italy,1998-10-31,1998Oct,206414.0,1514855.0,0.13625990606361665
Italy,1998-11-30,1998Nov,194617.0,1545891.0,0.12589309336816115
Italy,1998-12-31,1998Dec,188283.0,1535544.0,0.12261647989246807
Italy,1999-01-31,1999Jan,191375.0,1602984.0,0.11938671876949489
Italy,1999-02-28,1999Feb,196338.0,1577356.0,0.12447285203847451
Italy,1999-03-31,1999Mar,191037.0,1550179.0,0.12323544571304346
Italy,1999-04-30,1999Apr,192097.0,1564579.0,0.12277871555223482
Italy,1999-05-31,1999May,191066.0,1575418.0,0.12127955882184918
Italy,1999-06-30,1999Jun,190552.0,1618192.0,0.11775611299524408
Italy,1999-07-31,1999Jul,186581.0,1584100.0,0.1177835995202323
Italy,1999-08-31,1999Aug,185487.0,1566857.0,0.11838157534478258
Italy,1999-09-30,1999Sep,187722.0,1570493.0,0.119530618729278
Italy,1999-10-31,1999Oct,188966.0,1589764.0,0.11886418361467488
Italy,1999-11-30,1999Nov,179929.0,1615932.0,0.11134688835916363
Italy,1999-12-31,1999Dec,176844.0,1641869.0,0.1077089585100882
Italy,2000-01-31,2000Jan,173861.0,1670938.0,0.10404994081168781
Italy,2000-02-29,2000Feb,172908.0,1674803.0,0.10324079906711416
Italy,2000-03-31,2000Mar,170394.0,1702195.0,0.10010251469426241
Italy,2000-04-30,2000Apr,171092.0,1714642.0,0.09978292844803754
Italy,2000-05-31,2000May,166623.0,1730600.0,0.09628048075811857
Italy,2000-06-30,2000Jun,165446.0,1740743.0,0.09504332345440998
Italy,2000-07-31,2000Jul,160223.0,1716337.0,0.09335171356208018
Italy,2000-08-31,2000Aug,157295.0,1696563.0,0.09271391631197898
Italy,2000-09-30,2000Sep,155893.0,1718102.0,0.09073559078564603
Italy,2000-10-31,2000Oct,156949.0,1760581.0,0.08914613982543262
Italy,2000-11-30,2000Nov,152723.0,1772107.0,0.08618159061501365
Italy,2000-12-31,2000Dec,146097.0,1781201.0,0.08202162473522079
Italy,2001-01-31,2001Jan,148172.0,1747249.0,0.08480302464044907
Italy,2001-02-28,2001Feb,149330.0,1740977.0,0.08577367765340956
Italy,2001-03-31,2001Mar,149813.0,1808740.0,0.08282727202361866
Italy,2001-04-30,2001Apr,152973.0,1806100.0,0.08469796799734235
Italy,2001-05-31,2001May,151816.0,1814586.0,0.08366426281256441
Italy,2001-06-30,2001Jun,152977.0,1836146.0,0.08331418089846886
Italy,2001-07-31,2001Jul,149203.0,1819020.0,0.08202383701113787
Italy,2001-08-31,2001Aug,147799.0,1792108.0,0.08247215011595284
Italy,2001-09-30,2001Sep,153612.0,1828409.0,0.08401402530834184
Italy,2001-10-31,2001Oct,155411.0,1838223.0,0.08454414943127139
Italy,2001-11-30,2001Nov,152928.0,1871333.0,0.08172142531553711
Italy,2001-12-31,2001Dec,149149.0,1878154.0,0.07941255083448961
Italy,2002-01-31,2002Jan,156823.0,1884078.0,0.08323593821487221
Italy,2002-02-28,2002Feb,158086.0,1864421.0,0.08479093509459505
Italy,2002-03-31,2002Mar,164851.0,1895689.0,0.0869609941293113
Italy,2002-04-30,2002Apr,162379.0,1910549.0,0.08499075396653004
Italy,2002-05-31,2002May,164999.0,1924806.0,0.08572240527097276
Italy,2002-06-30,2002Jun,160476.0,1919899.0,0.08358564695330327
Italy,2002-07-31,2002Jul,154146.0,1946335.0,0.0791980825500235
Italy,2002-08-31,2002Aug,151310.0,1925226.0,0.07859337033678124
Italy,2002-09-30,2002Sep,154690.0,1939977.0,0.07973805875018106
Italy,2002-10-31,2002Oct,154637.0,1963177.0,0.07876875085639247
Italy,2002-11-30,2002Nov,151392.0,1998044.0,0.07577010316089135
Italy,2002-12-31,2002Dec,145094.0,2066122.0,0.0702252819533406
Italy,2003-01-31,2003Jan,162335.0,2127440.0,0.07630532470951003
Italy,2003-02-28,2003Feb,165200.0,2146096.0,0.07697698518612402
Italy,2003-03-31,2003Mar,167039.0,2151628.0,0.07763377312435049
Italy,2003-04-30,2003Apr,166355.0,2154712.0,0.07720521350417132
Italy,2003-05-31,2003May,169672.0,2173932.0,0.07804843941760828
Italy,2003-06-30,2003Jun,169823.0,2192238.0,0.07746558539720597
Italy,2003-07-31,2003Jul,173177.0,2178913.0,0.07947862076182023
Italy,2003-08-31,2003Aug,174417.0,2161301.0,0.08070000430296381
Italy,2003-09-30,2003Sep,172741.0,2203823.0,0.0783824290789233
Italy,2003-10-31,2003Oct,171805.0,2191298.0,0.07840330251750333
Italy,2003-11-30,2003Nov,177861.0,2215813.0,0.08026895771439196
Italy,2003-12-31,2003Dec,167107.0,2246095.0,0.07439890120408976
Italy,2004-01-31,2004Jan,167962.0,2268600.0,0.07403773252226042
Italy,2004-02-29,2004Feb,169467.0,2255195.0,0.07514516483053572
Italy,2004-03-31,2004Mar,172857.0,2299065.0,0.07518578204617964
Italy,2004-04-30,2004Apr,173178.0,2287857.0,0.07569441621569879
Italy,2004-05-31,2004May,169944.0,2292086.0,0.07414381484813397
Italy,2004-06-30,2004Jun,176642.0,2299362.0,0.0768221793697556
Italy,2004-07-31,2004Jul,173260.0,2303327.0,0.075221625066697
Italy,2004-08-31,2004Aug,173171.0,2293758.0,0.07549663042047156
Italy,2004-09-30,2004Sep,179400.0,2312057.0,0.0775932427271473
Italy,2004-10-31,2004Oct,176277.0,2328299.0,0.07571063682112993
Italy,2004-11-30,2004Nov,174362.0,2367393.0,0.07365148076386134
Italy,2004-12-31,2004Dec,162810.0,2379065.0,0.06843444798691924
Italy,2005-01-31,2005Jan,164729.0,2392795.0,0.06884375803192501
Italy,2005-02-28,2005Feb,170138.0,2393558.0,0.07108162827054954
Italy,2005-03-31,2005Mar,169638.0,2429602.0,0.06982131229724045
Italy,2005-04-30,2005Apr,168982.0,2455665.0,0.06881313208438447
Italy,2005-05-31,2005May,167430.0,2514885.0,0.06657560882505562
Italy,2005-06-30,2005Jun,172312.0,2541259.0,0.06780576084531328
Italy,2005-07-31,2005Jul,168329.0,2513555.0,0.06696849681029458
Italy,2005-08-31,2005Aug,167694.0,2506022.0,0.0669164117473829
Italy,2005-09-30,2005Sep,168594.0,2542345.0,0.06631436724756082
Italy,2005-10-31,2005Oct,173304.0,2570399.0,0.06742299541822107
Italy,2005-11-30,2005Nov,174458.0,2611552.0,0.06680242246755952
Italy,2005-12-31,2005Dec,163300.0,2599140.0,0.06282847403371884
Italy,2006-01-31,2006Jan,167979.0,2626463.0,0.06395635499148475
Italy,2006-02-28,2006Feb,164998.0,2599709.0,0.06346787275037322
Italy,2006-03-31,2006Mar,154929.0,2627201.0,0.058971125543877304
Italy,2006-04-30,2006Apr,153934.0,2655855.0,0.0579602425584228
Italy,2006-05-31,2006May,152155.0,2683732.0,0.056695303405854235
Italy,2006-06-30,2006Jun,159433.0,2671131.0,0.05968745074651898
Italy,2006-07-31,2006Jul,156311.0,2701924.0,0.05785173824282252
Italy,2006-08-31,2006Aug,156597.0,2697802.0,0.05804614274880069
Italy,2006-09-30,2006Sep,163085.0,2750393.0,0.059295162545861625
Italy,2006-10-31,2006Oct,165545.0,2772752.0,0.05970422165415443
Italy,2006-11-30,2006Nov,167825.0,2858007.0,0.05872098983662391
Italy,2006-12-31,2006Dec,158150.0,2870514.0,0.05509466248901765
Italy,2007-01-31,2007Jan,164620.0,2874167.0,0.05727572545367058
Italy,2007-02-28,2007Feb,167771.0,2891505.0,0.05802203350850163
Italy,2007-03-31,2007Mar,169840.0,2967701.0,0.05722948504583177
Italy,2007-04-30,2007Apr,169950.0,3012013.0,0.05642405925870838
Italy,2007-05-31,2007May,175376.0,3068532.0,0.057153062115695714
Italy,2007-06-30,2007Jun,174722.0,3091841.0,0.056510667915976275
Italy,2007-07-31,2007Jul,171086.0,3105793.0,0.05508609234420968
Italy,2007-08-31,2007Aug,163625.0,3080369.0,0.05311863611145288
Italy,2007-09-30,2007Sep,159568.0,3107520.0,0.051348985686335086
Italy,2007-10-31,2007Oct,170012.0,3377055.0,0.05034327246669065
Italy,2007-11-30,2007Nov,169398.0,3399937.0,0.04982386438336946
Italy,2007-12-31,2007Dec,164768.0,3407399.0,0.048355945399995715
Italy,2008-01-31,2008Jan,170218.0,3415396.0,0.049838437475478684
Italy,2008-02-29,2008Feb,171752.0,3444655.0,0.0498604359507701
Italy,2008-03-31,2008Mar,170437.0,3457346.0,0.049297061966028274
Italy,2008-04-30,2008Apr,169426.0,3492564.0,0.0485104925779456
Italy,2008-05-31,2008May,166851.0,3596363.0,0.0463943712022396
Italy,2008-06-30,2008Jun,164798.0,3583073.0,0.04599348101476024
Italy,2008-07-31,2008Jul,166076.0,3565225.0,0.046582193269709485
Italy,2008-08-31,2008Aug,168796.0,3571013.0,0.0472683801487141
Italy,2008-09-30,2008Sep,165712.0,3629345.0,0.04565892743731996
Italy,2008-10-31,2008Oct,164108.0,3880633.0,0.042288977081831755
Italy,2008-11-30,2008Nov,166335.0,3775740.0,0.04405361597991387
Italy,2008-12-31,2008Dec,164949.0,3693938.0,0.044653970911260554
Italy,2009-01-31,2009Jan,171983.0,3694883.0,0.04654626411715879
Italy,2009-02-28,2009Feb,175816.0,3713278.0,0.047347922778741586
Italy,2009-03-31,2009Mar,190740.0,3768166.0,0.050618789087317276
Italy,2009-04-30,2009Apr,191036.0,3749600.0,0.05094836782590143
Italy,2009-05-31,2009May,195437.0,3742993.0,0.05221409711426123
Italy,2009-06-30,2009Jun,196804.0,3751915.0,0.05245428001433934
Italy,2009-07-31,2009Jul,198587.0,3740732.0,0.053087737907981644
Italy,2009-08-31,2009Aug,198720.0,3711751.0,0.05353807407878384
Italy,2009-09-30,2009Sep,207061.0,3729660.0,0.055517393006333016
Italy,2009-10-31,2009Oct,207970.0,3728948.0,0.05577176190174816
Italy,2009-11-30,2009Nov,206111.0,3779871.0,0.054528580472719836
Italy,2009-12-31,2009Dec,198228.0,3746462.0,0.05291071950015775
Italy,2010-01-31,2010Jan,203779.0,3764503.0,0.05413171406690339
Italy,2010-02-28,2010Feb,211558.0,3771955.0,0.05608709541868872
Italy,2010-03-31,2010Mar,217899.0,3766379.0,0.057853710420539196
Italy,2010-04-30,2010Apr,228482.0,3794301.0,0.06021715198662415
Italy,2010-05-31,2010May,241137.0,3870554.0,0.06230038387269626
Italy,2010-06-30,2010Jun,245248.0,3992472.0,0.06142760675591463
Italy,2010-07-31,2010Jul,244436.0,3967561.0,0.06160863059194301
Italy,2010-08-31,2010Aug,239983.0,4003258.0,0.05994692323102833
Italy,2010-09-30,2010Sep,239015.0,4004631.0,0.05968465009635095
Italy,2010-10-31,2010Oct,239055.0,3959410.0,0.060376419719099565
Italy,2010-11-30,2010Nov,242946.0,3829840.0,0.06343502600630836
Italy,2010-12-31,2010Dec,238787.0,3798279.0,0.0628671564147868
Italy,2011-01-31,2011Jan,242295.0,3816595.0,0.06348459818241128
Italy,2011-02-28,2011Feb,234775.0,3822686.0,0.06141623978532372
Italy,2011-03-31,2011Mar,226374.0,3790394.0,0.05972307892002784
Italy,2011-04-30,2011Apr,228164.0,3791619.0,0.060175877375865036
Italy,2011-05-31,2011May,234268.0,3825978.0,0.06123088005210694
Italy,2011-06-30,2011Jun,239714.0,3813604.0,0.06285760136605688
Italy,2011-07-31,2011Jul,246196.0,3847290.0,0.0639920567464371
Italy,2011-08-31,2011Aug,253166.0,3878938.0,0.06526683334459071
Italy,2011-09-30,2011Sep,249376.0,3983628.0,0.0626002227115584
Italy,2011-10-31,2011Oct,247318.0,3977707.0,0.062176022517495634
Italy,2011-11-30,2011Nov,240163.0,4013796.0,0.059834381219175066
Italy,2011-12-31,2011Dec,244533.0,4062712.0,0.06018959749054326
Italy,2012-01-31,2012Jan,273439.0,4113412.0,0.06647498475717968
Italy,2012-02-29,2012Feb,295372.0,4129347.0,0.07152995376750852
Italy,2012-03-31,2012Mar,317520.0,4153378.0,0.07644861604217097
Italy,2012-04-30,2012Apr,321547.0,4184169.0,0.07684847337667289
Italy,2012-05-31,2012May,328624.0,4216138.0,0.0779443177618949
Italy,2012-06-30,2012Jun,336027.0,4203351.0,0.07994264576048966
Italy,2012-07-31,2012Jul,337183.0,4249137.0,0.07935328985626963
Italy,2012-08-31,2012Aug,336391.0,4232507.0,0.07947795479133289
Italy,2012-09-30,2012Sep,347056.0,4247065.0,0.08171666786357167
Italy,2012-10-31,2012Oct,359626.0,4231536.0,0.08498710633680064
Italy,2012-11-30,2012Nov,365105.0,4256202.0,0.08578187783380582
Italy,2012-12-31,2012Dec,351618.0,4220482.0,0.08331228518448841
Italy,2013-01-31,2013Jan,371741.0,4193935.0,0.0886377590496753
Italy,2013-02-28,2013Feb,372368.0,4224590.0,0.08814299139088054
Italy,2013-03-31,2013Mar,384424.0,4223953.0,0.0910104823609543
Italy,2013-04-30,2013Apr,399362.0,4236592.0,0.09426491859494612
Italy,2013-05-31,2013May,416586.0,4206898.0,0.09902450689320255
Italy,2013-06-30,2013Jun,423265.0,4171869.0,0.10145692494179467
Italy,2013-07-31,2013Jul,419040.0,4140649.0,0.10120152662058532
Italy,2013-08-31,2013Aug,417692.0,4117053.0,0.10145412264549424
Italy,2013-09-30,2013Sep,414950.0,4126784.0,0.10055045284657496
Italy,2013-10-31,2013Oct,418518.0,4125177.0,0.10145455576815249
Italy,2013-11-30,2013Nov,420974.0,4108140.0,0.10247313869537066
Italy,2013-12-31,2013Dec,404472.0,4048217.0,0.0999136162908263
Italy,2014-01-31,2014Jan,400781.0,4074272.0,0.09836873924961319
Italy,2014-02-28,2014Feb,410142.0,4063758.0,0.10092677762799852
Italy,2014-03-31,2014Mar,413291.0,4064816.0,0.10167520497852793
Italy,2014-04-30,2014Apr,422353.0,4036771.0,0.10462644524546971
Italy,2014-05-31,2014May,420165.0,4004137.0,0.10493272333089503
Italy,2014-06-30,2014Jun,416295.0,4029270.0,0.10331772256512967
Italy,2014-07-31,2014Jul,414227.0,4007987.0,0.1033503851185146
Italy,2014-08-31,2014Aug,417202.0,4000421.0,0.10428952352764871
Italy,2014-09-30,2014Sep,412620.0,4016439.0,0.10273279390026838
Italy,2014-10-31,2014Oct,430965.0,3992933.0,0.1079319387527915
Italy,2014-11-30,2014Nov,427955.0,4023447.0,0.10636526341716443
Italy,2014-12-31,2014Dec,416538.0,4021699.0,0.10357264429784527
Italy,2015-01-31,2015Jan,432355.0,4076084.0,0.10607117027028884
Italy,2015-02-28,2015Feb,439588.0,4055359.0,0.10839681517715201
Italy,2015-03-31,2015Mar,432956.0,4081481.0,0.10607816133408436
Italy,2015-04-30,2015Apr,430713.0,4037945.0,0.1066663859958469
Italy,2015-05-31,2015May,430359.0,4021829.0,0.10700579263812558
Italy,2015-06-30,2015Jun,419886.0,3983803.0,0.10539828400149305
Italy,2015-07-31,2015Jul,421513.0,3972825.0,0.10609906049221901
Italy,2015-08-31,2015Aug,418459.0,3951187.0,0.10590716156942205
Italy,2015-09-30,2015Sep,415475.0,3945364.0,0.10530714022837943
Italy,2015-10-31,2015Oct,419254.0,3941462.0,0.10637017431602791
Italy,2015-11-30,2015Nov,421456.0,3968574.0,0.10619834731568568
Italy,2015-12-31,2015Dec,403133.0,3919502.0,0.10285311756442528
Italy,2016-01-31,2016Jan,409468.0,3943756.0,0.1038269101840986
Italy,2016-02-29,2016Feb,420070.0,3983530.0,0.10545169736389584
Italy,2016-03-31,2016Mar,414108.0,3959199.0,0.10459388376285203
Italy,2016-04-30,2016Apr,418600.0,3945021.0,0.10610843389680308
Italy,2016-05-31,2016May,422296.0,3936854.0,0.1072673764381407
Italy,2016-06-30,2016Jun,427826.0,3984028.0,0.10738528946081705
Italy,2016-07-31,2016Jul,426229.0,3948706.0,0.10794143701759513
Italy,2016-08-31,2016Aug,413603.0,3926186.0,0.10534472895578559
Italy,2016-09-30,2016Sep,406794.0,3935052.0,0.10337703288291997
Italy,2016-10-31,2016Oct,404661.0,3924412.0,0.10311379131446953
Italy,2016-11-30,2016Nov,394738.0,3924012.0,0.10059551295969534
Italy,2016-12-31,2016Dec,386609.0,3924643.0,0.09850806812237445
Italy,2017-01-31,2017Jan,390592.0,3884995.0,0.10053861073180274
Italy,2017-02-28,2017Feb,394633.0,3888036.0,0.10149931739315171
Italy,2017-03-31,2017Mar,402838.0,3968450.0,0.10151016139802693
Italy,2017-04-30,2017Apr,405948.0,3961197.0,0.10248114395724323
Italy,2017-05-31,2017May,396597.0,3921717.0,0.1011284088066528
Italy,2017-06-30,2017Jun,376472.0,3912770.0,0.09621623555690725
Italy,2017-07-31,2017Jul,381358.0,3905181.0,0.09765437248619206
Italy,2017-08-31,2017Aug,379528.0,3890444.0,0.09755390387318259
Italy,2017-09-30,2017Sep,374216.0,3880452.0,0.09643618836156201
Italy,2017-10-31,2017Oct,362021.0,3906568.0,0.09266983193432189
Italy,2017-11-30,2017Nov,347305.0,3924165.0,0.08850417859595608
Italy,2017-12-31,2017Dec,334669.0,3716609.0,0.09004686799176347
Italy,2018-01-31,2018Jan,344707.0,3730260.0,0.09240830397881113
Italy,2018-02-28,2018Feb,347851.0,3695387.0,0.09413114242161917
Italy,2018-03-31,2018Mar,348799.0,3729713.0,0.09351899194388415
Italy,2018-04-30,2018Apr,352393.0,3743872.0,0.09412527992409997
