vintage,vintage_year,vintage_month,forecast_year,iso3,country,subject_code,subject_descriptor,units,value
2023-Apr,2023,Apr,2024,GRC,Greece,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.5024123658773814
2023-Apr,2023,Apr,2024,IRL,Ireland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,4.0276095860360295
2023-Apr,2023,Apr,2024,ITA,Italy,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,0.7795566137582366
2023-Apr,2023,Apr,2024,LUX,Luxembourg,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.7055887677415393
2023-Apr,2023,Apr,2024,NLD,Netherlands,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.2279597466249514
2023-Apr,2023,Apr,2024,PRT,Portugal,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.6655698277576958
2023-Oct,2023,Oct,2024,AUT,Austria,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,0.766557503417653
2023-Oct,2023,Oct,2024,BEL,Belgium,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,0.8520322870299024
2023-Oct,2023,Oct,2024,DEU,Germany,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,0.9148639342728471
2023-Oct,2023,Oct,2024,ESP,Spain,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.6601307834420043
2023-Oct,2023,Oct,2024,FIN,Finland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.048722526619117
2023-Oct,2023,Oct,2024,FRA,France,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.3457763040915394
2023-Oct,2023,Oct,2024,GRC,Greece,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.9741019431934514
2023-Oct,2023,Oct,2024,IRL,Ireland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.3491434571364165
2023-Oct,2023,Oct,2024,ITA,Italy,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,0.6551260704420692
2023-Oct,2023,Oct,2024,LUX,Luxembourg,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.4958782787813263
2023-Oct,2023,Oct,2024,NLD,Netherlands,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.149849978274875
2023-Oct,2023,Oct,2024,PRT,Portugal,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.509957167181386
2024-Apr,2024,Apr,2025,AUT,Austria,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.5843210900383875
2024-Apr,2024,Apr,2025,BEL,Belgium,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.193675032739261
2024-Apr,2024,Apr,2025,DEU,Germany,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.3261725417484493
2024-Apr,2024,Apr,2025,ESP,Spain,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.0818038877932654
2024-Apr,2024,Apr,2025,FIN,Finland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.8543999999998784
2024-Apr,2024,Apr,2025,FRA,France,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.4422240313814338
2024-Apr,2024,Apr,2025,GRC,Greece,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.9324446871967327
2024-Apr,2024,Apr,2025,IRL,Ireland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.453452937083389
2024-Apr,2024,Apr,2025,ITA,Italy,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,0.7144646754388306
2024-Apr,2024,Apr,2025,LUX,Luxembourg,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.905040201165976
2024-Apr,2024,Apr,2025,NLD,Netherlands,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.2955363890404081
2024-Apr,2024,Apr,2025,PRT,Portugal,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.065928179179699
2024-Oct,2024,Oct,2025,AUT,Austria,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.0554955026472745
2024-Oct,2024,Oct,2025,BEL,Belgium,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.1712467085041922
2024-Oct,2024,Oct,2025,DEU,Germany,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,0.7858679081072184
2024-Oct,2024,Oct,2025,ESP,Spain,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.132587163637134
2024-Oct,2024,Oct,2025,FIN,Finland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.02856219645684
2024-Oct,2024,Oct,2025,FRA,France,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.0558507894016023
2024-Oct,2024,Oct,2025,GRC,Greece,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.9594956159811217
2024-Oct,2024,Oct,2025,IRL,Ireland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.2482412836458243
2024-Oct,2024,Oct,2025,ITA,Italy,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,0.7623887176527067
2024-Oct,2024,Oct,2025,LUX,Luxembourg,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.678144341627653
2024-Oct,2024,Oct,2025,NLD,Netherlands,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.626638334261954
2024-Oct,2024,Oct,2025,PRT,Portugal,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.347640544062024
2025-Apr,2025,Apr,2026,AUT,Austria,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,0.7753575792855516
2025-Apr,2025,Apr,2026,BEL,Belgium,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,0.9686272500768922
2025-Apr,2025,Apr,2026,DEU,Germany,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,0.9217481861319765
2025-Apr,2025,Apr,2026,ESP,Spain,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.8171500092858839
2025-Apr,2025,Apr,2026,FIN,Finland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.40512137147073
2025-Apr,2025,Apr,2026,FRA,France,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.014639528405481
2025-Apr,2025,Apr,2026,GRC,Greece,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.755284533849677
2025-Apr,2025,Apr,2026,IRL,Ireland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.113029166607361
2025-Apr,2025,Apr,2026,ITA,Italy,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,0.8353069305060412
2025-Apr,2025,Apr,2026,LUX,Luxembourg,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.2146569352974987
2025-Apr,2025,Apr,2026,NLD,Netherlands,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.4159516009728756
2025-Apr,2025,Apr,2026,PRT,Portugal,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.6667777921743898
2025-Oct,2025,Oct,2026,AUT,Austria,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,0.7635006693641255
2025-Oct,2025,Oct,2026,BEL,Belgium,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,0.9795238701547415
2025-Oct,2025,Oct,2026,DEU,Germany,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,0.9443441155851495
2025-Oct,2025,Oct,2026,ESP,Spain,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.9575459413185836
2025-Oct,2025,Oct,2026,FIN,Finland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.3114555112858195
2025-Oct,2025,Oct,2026,FRA,France,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,0.9111417981127579
2025-Oct,2025,Oct,2026,GRC,Greece,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.043100699547651
2025-Oct,2025,Oct,2026,IRL,Ireland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.2678830156601872
2025-Oct,2025,Oct,2026,ITA,Italy,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,0.7587264348871914
2025-Oct,2025,Oct,2026,LUX,Luxembourg,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.092408149007907
2025-Oct,2025,Oct,2026,NLD,Netherlands,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.2224062481125841
2025-Oct,2025,Oct,2026,PRT,Portugal,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.1200104991029756
1990-Apr,1990,Apr,1991,AUT,Austria,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,2.545879751532598
1990-Apr,1990,Apr,1991,BEL,Belgium,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,2.249997647271096
1990-Apr,1990,Apr,1991,DEU,Germany,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,3.0069438252321
1990-Apr,1990,Apr,1991,ESP,Spain,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,4.4972870100423945
1990-Apr,1990,Apr,1991,FIN,Finland,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,5.100000736671406
1990-Apr,1990,Apr,1991,FRA,France,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,2.800002603149454
1990-Apr,1990,Apr,1991,GRC,Greece,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,2.0490875546994136
1990-Apr,1990,Apr,1991,IRL,Ireland,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,3.000002012879621
1990-Apr,1990,Apr,1991,ITA,Italy,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,4.6999951453545075
1990-Apr,1990,Apr,1991,LUX,Luxembourg,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,
1990-Apr,1990,Apr,1991,NLD,Netherlands,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,2.25000900100516
1990-Apr,1990,Apr,1991,PRT,Portugal,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,8.999993417514718
1990-Oct,1990,Oct,1991,AUT,Austria,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,2.7501644586525043
1990-Oct,1990,Oct,1991,BEL,Belgium,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,2.704191050200966
1990-Oct,1990,Oct,1991,DEU,Germany,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,3.695592599229225
1990-Oct,1990,Oct,1991,ESP,Spain,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,6.7121645239772265
1990-Oct,1990,Oct,1991,FIN,Finland,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,4.708171259689431
1990-Oct,1990,Oct,1991,FRA,France,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,3.000000394034452
1990-Oct,1990,Oct,1991,GRC,Greece,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,9.576554822767115
1990-Oct,1990,Oct,1991,IRL,Ireland,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,3.205195821483353
1990-Oct,1990,Oct,1991,ITA,Italy,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,5.600005655985907
1990-Oct,1990,Oct,1991,LUX,Luxembourg,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,
1990-Oct,1990,Oct,1991,NLD,Netherlands,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,2.794794765403097
1990-Oct,1990,Oct,1991,PRT,Portugal,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,10.400009466354065
1991-Apr,1991,Apr,1992,AUT,Austria,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,2.54446284508163
1991-Apr,1991,Apr,1992,BEL,Belgium,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,2.398106977690495
1991-Apr,1991,Apr,1992,DEU,Germany,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,3.1611271327782076
1991-Apr,1991,Apr,1992,ESP,Spain,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,5.500001890096029
1991-Apr,1991,Apr,1992,FIN,Finland,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,3.896628944238123
1991-Apr,1991,Apr,1992,FRA,France,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,2.800000431887928
1991-Apr,1991,Apr,1992,GRC,Greece,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,6.799594880004789
1991-Apr,1991,Apr,1992,IRL,Ireland,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,3.007886666657056
1991-Apr,1991,Apr,1992,ITA,Italy,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,5.59999144433001
1991-Apr,1991,Apr,1992,LUX,Luxembourg,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,
1991-Apr,1991,Apr,1992,NLD,Netherlands,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,3.399995782871601
1991-Apr,1991,Apr,1992,PRT,Portugal,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,8.900004590026889
1991-Oct,1991,Oct,1992,AUT,Austria,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,4.441030708743976
1991-Oct,1991,Oct,1992,BEL,Belgium,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,2.799998508159196
1991-Oct,1991,Oct,1992,DEU,Germany,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,3.500003375263394
1991-Oct,1991,Oct,1992,ESP,Spain,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,6.586248053794974
1991-Oct,1991,Oct,1992,FIN,Finland,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,2.3413944459391045
1991-Oct,1991,Oct,1992,FRA,France,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,2.9999982233587685
1991-Oct,1991,Oct,1992,GRC,Greece,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,13.058333303157955
1991-Oct,1991,Oct,1992,IRL,Ireland,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,3.007886666657056
1991-Oct,1991,Oct,1992,ITA,Italy,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,5.600003048491686
1991-Oct,1991,Oct,1992,LUX,Luxembourg,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,
1991-Oct,1991,Oct,1992,NLD,Netherlands,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,3.4000004841410414
1991-Oct,1991,Oct,1992,PRT,Portugal,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,8.900004590026889
1992-Apr,1992,Apr,1993,AUT,Austria,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,4.066429218946621
1992-Apr,1992,Apr,1993,BEL,Belgium,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,2.5000019435807763
1992-Apr,1992,Apr,1993,DEU,Germany,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,3.7000021237561853
1992-Apr,1992,Apr,1993,ESP,Spain,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,4.547200670599638
1992-Apr,1992,Apr,1993,FIN,Finland,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,2.9520295202952074
1992-Apr,1992,Apr,1993,FRA,France,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,2.5000051072948892
1992-Apr,1992,Apr,1993,GRC,Greece,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,7.328217333428477
1992-Apr,1992,Apr,1993,IRL,Ireland,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,2.9918662074115865
1992-Apr,1992,Apr,1993,ITA,Italy,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,5.162613551041706
1992-Apr,1992,Apr,1993,LUX,Luxembourg,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,
1992-Apr,1992,Apr,1993,NLD,Netherlands,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,2.700001192153878
1992-Apr,1992,Apr,1993,PRT,Portugal,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,9.650611082155546
1992-Oct,1992,Oct,1993,AUT,Austria,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,3.600000408071957
1992-Oct,1992,Oct,1993,BEL,Belgium,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,2.5000019435807763
1992-Oct,1992,Oct,1993,DEU,Germany,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,4.203241471615904
1992-Oct,1992,Oct,1993,ESP,Spain,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,4.859545154651346
1992-Oct,1992,Oct,1993,FIN,Finland,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,3.501085032296669
1992-Oct,1992,Oct,1993,FRA,France,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,2.7999978501525913
1992-Oct,1992,Oct,1993,GRC,Greece,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,11.999998400634793
1992-Oct,1992,Oct,1993,IRL,Ireland,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,3.499999576188939
1992-Oct,1992,Oct,1993,ITA,Italy,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,5.089556562769837
1992-Oct,1992,Oct,1993,LUX,Luxembourg,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,
1992-Oct,1992,Oct,1993,NLD,Netherlands,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,3.5000043567032346
1992-Oct,1992,Oct,1993,PRT,Portugal,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,6.500000880969425
1993-Apr,1993,Apr,1994,AUT,Austria,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,2.2999971233939487
1993-Apr,1993,Apr,1994,BEL,Belgium,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,2.700002237424659
1993-Apr,1993,Apr,1994,DEU,Germany,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,2.4908442320396684
1993-Apr,1993,Apr,1994,ESP,Spain,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,3.6347793123896244
1993-Apr,1993,Apr,1994,FIN,Finland,PCPI_PCH,"Inflation, average consumer prices",Annual percent change,4.482170447443479
